CreditScore,Age,Tenure,NumOfProducts,New_Estimated_Salary,Gender_Female,Gender_Male
749,35,3,3,13264.985,1,0
732,36,7,2,6083.023999999999,0,1
761,34,2,2,6125.125,1,0
752,35,2,1,4433.554,1,0
626,47,2,1,16647.544,1,0
628,30,9,2,7416.9130000000005,1,0
850,24,1,2,6905.286999999999,1,0
696,40,3,1,13835.168,0,1
849,37,7,2,1729.4119999999998,0,1
794,38,9,1,2359.6240000000003,0,1
648,39,6,2,15395.538,1,0
629,35,8,1,9100.102,0,1
526,30,9,2,10099.568,0,1
692,69,10,1,7084.947,0,1
707,43,10,2,11836.82,0,1
680,33,2,1,3905.767,0,1
707,52,7,1,10968.882000000001,1,0
637,35,8,2,8476.07,0,1
634,31,9,1,17948.595999999998,0,1
461,51,9,1,5676.767,0,1
579,37,5,2,12021.914,0,1
578,37,1,1,19942.819,0,1
643,36,7,2,8429.482,0,1
736,50,9,1,18536.04,0,1
614,39,8,1,12804.934,1,0
633,32,5,2,7441.5199999999995,0,1
564,28,1,1,16242.804999999998,1,0
365,30,0,1,8153.785000000001,0,1
796,50,1,1,18941.474,1,0
796,41,8,1,1851.041,0,1
519,21,1,3,17013.868,1,0
789,32,7,1,10749.939,1,0
465,33,8,2,17766.855,0,1
735,36,5,2,10515.217,0,1
669,39,3,1,17157.554,0,1
645,55,1,1,1709.5490000000002,1,0
586,38,6,2,3793.583,1,0
651,56,4,1,8438.322,1,0
529,38,7,2,9025.606,0,1
712,29,3,2,16619.453,1,0
522,34,9,1,17424.852,0,1
613,34,5,1,4451.026,0,1
552,29,10,2,1218.683,0,1
834,40,7,2,4503.874,0,1
695,42,7,1,4637.464,1,0
351,57,4,1,16962.169,1,0
556,47,2,1,5039.098,1,0
719,33,7,2,2001.659,1,0
730,32,9,1,6090.551,1,0
689,38,6,1,1218.215,1,0
714,45,0,1,18719.415,0,1
572,23,2,1,6704.012,0,1
539,28,5,2,4838.24,0,1
775,52,8,1,9682.332,0,1
496,59,7,2,16314.117999999999,1,0
609,43,6,2,11327.646,1,0
644,40,8,1,7388.249000000001,0,1
621,34,8,1,4797.265,0,1
681,29,2,1,5202.139,1,0
689,40,1,2,11944.664,1,0
554,46,7,3,9692.924,1,0
592,26,4,2,13280.157000000001,1,0
530,41,4,2,14760.670999999998,1,0
517,45,4,1,17267.435999999998,1,0
733,31,9,1,11544.166000000001,1,0
710,24,2,2,1583.243,1,0
749,32,7,1,15764.812,1,0
719,54,7,2,12504.152,1,0
735,55,2,1,16351.616,0,1
710,30,10,2,1950.0099999999998,1,0
497,47,6,1,9005.508,0,1
701,41,10,2,14625.776999999998,0,1
520,35,4,1,9028.07,1,0
663,52,0,1,14459.329999999998,0,1
647,32,5,1,2313.273,0,1
516,31,3,2,12420.225999999999,1,0
581,24,10,1,10251.783,1,0
508,25,2,1,4819.706,1,0
590,36,6,2,17466.757999999998,0,1
726,29,7,2,9184.414,0,1
699,29,9,2,16475.681,1,0
633,42,1,2,5686.562,1,0
618,44,5,2,13929.770999999999,0,1
645,49,8,2,16201.26,0,1
850,28,8,1,19658.254999999997,0,1
658,39,4,1,14753.006,1,0
640,45,8,1,19512.394,0,1
850,36,3,1,17423.506,1,0
481,37,8,2,17508.22,0,1
562,36,5,1,18284.324,0,1
850,44,2,2,15817.135999999999,0,1
699,36,2,2,10355.785,0,1
747,29,7,2,14170.643,0,1
563,32,6,2,1972.0080000000003,0,1
432,38,2,2,7185.63,0,1
650,46,9,2,17690.283,1,0
579,29,10,2,12920.909,1,0
750,47,7,2,5447.36,1,0
660,48,0,2,18760.497,1,0
607,31,1,1,16679.271,1,0
717,36,2,1,17912.869,0,1
657,37,4,1,11526.072,0,1
676,20,1,1,6862.197999999999,0,1
608,23,8,2,11612.428,0,1
749,38,9,1,1354.934,0,1
534,29,7,1,7917.831,0,1
652,31,3,3,15522.105,1,0
713,43,5,1,13000.113000000001,0,1
729,40,5,2,10339.608,0,1
708,33,8,2,1524.683,1,0
448,25,2,2,9521.573,0,1
608,33,4,1,13047.403,0,1
512,42,9,2,1482.854,0,1
633,37,7,1,12483.011,0,1
724,41,4,3,18554.120000000003,1,0
752,41,8,2,13984.404,1,0
630,40,7,2,3445.317,1,0
555,21,1,2,10390.135,0,1
771,32,9,1,3314.304,0,1
733,44,3,1,10161.742999999999,0,1
543,57,1,2,12065.732,1,0
726,34,3,2,19628.845999999998,0,1
650,50,7,1,4202.816000000001,1,0
638,57,6,1,3367.648,0,1
564,40,4,1,8545.562,0,1
762,29,6,1,5412.289,0,1
547,38,5,1,15920.734,1,0
639,43,6,2,18729.678,0,1
720,33,6,1,9188.128999999999,0,1
528,62,7,1,16850.768,1,0
755,43,9,2,1806.6689999999999,1,0
514,35,3,1,1000.868,0,1
709,37,7,1,15948.676000000001,0,1
437,35,6,2,16113.34,0,1
774,43,1,1,10880.428,1,0
640,43,9,1,19108.44,0,1
661,35,5,2,11365.685000000001,1,0
594,49,2,2,12321.474,1,0
793,63,0,2,2716.675,0,1
720,38,10,2,5622.972,1,0
731,41,9,1,8878.359,1,0
684,39,4,1,12061.211,1,0
706,28,6,2,5029.914,1,0
841,31,3,2,12679.456,1,0
850,44,7,1,10424.077000000001,0,1
785,39,1,1,16379.841,1,0
656,30,4,1,2292.9080000000004,1,0
651,38,2,3,6702.982000000001,0,1
508,54,10,1,17574.935999999998,0,1
626,49,9,2,18719.223,0,1
719,37,10,1,8040.8589999999995,0,1
721,36,2,2,10697.78,1,0
778,47,6,2,12469.499,1,0
405,39,10,1,16081.085000000001,0,1
516,35,10,2,11966.6,0,1
802,41,5,2,13462.63,0,1
731,29,5,1,11201.002,0,1
690,33,5,2,13801.768,0,1
559,38,8,1,8657.546,1,0
664,53,7,1,18639.299,1,0
605,62,4,2,12566.099,1,0
738,35,5,2,18142.987,0,1
824,49,8,1,6788.536999999999,0,1
481,40,3,1,3231.993,0,1
775,29,10,2,6814.392999999999,0,1
659,38,9,2,3570.1059999999998,1,0
550,36,2,2,17492.191,0,1
474,37,3,2,5717.532,0,1
537,38,1,1,10260.692,1,0
573,44,8,2,6242.446,0,1
756,67,4,3,9308.187,0,1
721,37,1,2,7081.08,1,0
713,37,8,1,1640.341,1,0
551,42,1,1,2339.958,0,1
519,21,1,2,19486.727,1,0
723,35,0,2,6129.099,1,0
715,21,6,1,17351.172,0,1
622,52,9,1,16275.629,1,0
735,53,8,2,17045.493,1,0
683,29,0,1,5558.254,0,1
649,37,8,1,10665.588,1,0
510,50,7,1,2376.801,1,0
542,33,8,2,7773.786,0,1
585,56,4,2,5528.784,0,1
692,36,4,1,18558.089,1,0
796,44,8,1,5720.555,0,1
823,53,4,1,13125.960000000001,1,0
724,41,2,2,19964.545000000002,0,1
717,33,1,1,19446.723,0,1
515,45,7,3,3928.811,0,1
663,46,3,2,17627.61,0,1
590,29,10,1,12962.941,1,0
576,41,1,1,18827.46,0,1
675,36,3,2,5447.852,0,1
605,30,9,1,18641.885000000002,1,0
608,34,4,1,16882.201,1,0
662,54,1,1,11144.271,1,0
601,26,7,2,5007.058999999999,1,0
734,39,6,2,11297.333999999999,1,0
598,56,4,1,4425.133,1,0
619,45,0,2,11364.539999999999,1,0
465,33,5,2,7869.808999999999,0,1
824,60,8,3,15304.616,0,1
545,37,8,1,13605.044,1,0
500,44,9,2,19626.164,0,1
678,29,6,2,6444.375,0,1
850,57,8,2,13229.848999999998,1,0
526,52,8,1,2122.871,0,1
665,43,2,4,3564.012,1,0
585,38,5,1,8736.356,1,0
522,41,7,2,17678.039,1,0
642,55,7,2,10151.576,1,0
664,48,10,1,14017.317000000001,0,1
763,40,3,2,13428.110999999999,0,1
751,34,9,2,2709.782,0,1
600,53,7,1,9362.966,0,1
739,19,5,1,19300.852,0,1
628,42,7,2,17296.787,0,1
720,37,2,2,13847.020999999999,1,0
770,37,5,2,18032.682999999997,0,1
549,24,9,2,1440.641,1,0
626,34,7,2,5664.628,0,1
628,38,3,2,4892.473,1,0
608,33,9,1,6877.726,0,1
608,33,1,2,7070.558,0,1
632,44,3,1,18566.772,0,1
630,55,2,1,10620.207,0,1
611,49,3,2,14291.754,0,1
677,39,0,2,14757.826000000001,1,0
724,41,5,1,14959.360999999999,1,0
741,39,5,1,4020.7059999999997,0,1
550,22,6,1,5172.152,0,1
654,36,5,2,15723.804999999998,1,0
730,62,2,2,16288.91,1,0
600,30,2,1,2185.291,0,1
678,26,1,2,4544.368,1,0
466,26,3,1,13747.609,0,1
602,48,7,2,12709.514,1,0
614,51,4,1,4677.528,0,1
736,32,7,1,7908.262,0,1
502,45,0,1,8466.321,0,1
489,38,5,1,8523.188,1,0
702,26,5,2,10044.222,0,1
771,45,0,1,17098.497,0,1
804,71,8,2,14799.596,1,0
439,29,6,1,18059.866,1,0
650,30,6,1,6799.713000000001,1,0
724,33,9,1,19714.824,1,0
604,42,10,1,9829.314,1,0
669,45,1,1,11088.155999999999,0,1
586,41,3,1,8375.364,0,1
675,33,3,2,4534.808,0,1
653,27,9,2,9642.929,1,0
543,43,9,2,7885.807000000001,0,1
543,30,6,1,17669.265,0,1
769,34,7,1,5784.189,0,1
710,51,4,1,14140.051000000001,1,0
656,41,2,2,15897.376999999999,0,1
637,40,2,1,9316.534,0,1
695,44,8,2,7097.4130000000005,0,1
624,33,6,2,7655.17,0,1
568,44,7,2,6237.067,1,0
647,52,7,1,19080.636,0,1
770,55,9,2,18521.128,0,1
663,37,7,1,18521.063000000002,1,0
693,44,5,2,4699.813,0,1
548,44,8,1,1698.977,0,1
675,35,8,2,5664.2970000000005,0,1
512,33,3,1,9467.077000000001,0,1
555,40,10,1,10572.009,0,1
717,33,0,1,8150.81,1,0
524,37,9,2,17963.469,1,0
581,50,2,2,18122.424,0,1
543,36,3,2,2601.959,1,0
549,29,3,2,14609.038,0,1
547,30,9,1,7707.714,1,0
490,37,3,1,2443.577,1,0
660,30,1,2,6048.598,0,1
490,40,6,1,19088.913,0,1
663,28,8,2,8798.52,0,1
850,37,4,1,19726.658,0,1
725,66,4,1,14147.655999999999,0,1
457,42,4,1,12610.64,0,1
596,67,6,2,13835.073999999999,0,1
523,41,0,1,12228.438,0,1
664,36,0,1,14619.182,1,0
564,36,7,1,4663.287,1,0
584,36,9,1,10581.850999999999,0,1
661,27,3,2,7688.978999999999,1,0
522,25,5,2,10326.9,1,0
652,33,7,1,15843.773000000001,0,1
662,72,7,1,17925.867000000002,1,0
665,51,8,1,3892.8480000000004,1,0
516,32,3,2,11142.145,0,1
526,58,9,2,19126.376,0,1
595,64,2,1,8993.573,1,0
678,40,1,2,18734.34,0,1
503,32,9,2,15792.125,0,1
757,57,3,1,5317.921,0,1
593,41,4,2,10978.329,1,0
736,36,8,1,11003.588,1,0
566,35,1,1,6624.544,1,0
628,33,6,2,18423.023,0,1
625,51,7,1,3886.746,1,0
729,30,9,2,15186.935000000001,0,1
579,42,0,1,2249.71,0,1
465,25,2,2,1047.231,0,1
559,39,2,2,12115.11,1,0
804,38,3,1,7469.206,1,0
664,55,8,2,13916.164,0,1
611,40,7,2,1010.9469999999999,1,0
787,33,1,2,6216.353,0,1
638,39,0,2,9500.78,1,0
780,34,5,2,17723.521,0,1
750,22,3,1,12864.335000000001,0,1
565,40,1,2,12108.427,1,0
786,24,2,2,12544.947,0,1
599,46,9,1,3136.808,0,1
624,42,3,1,7216.995,0,1
781,38,2,1,6563.233,0,1
577,26,1,1,12345.462,1,0
641,33,2,2,5579.683,0,1
781,23,2,1,17384.321,0,1
670,35,2,1,19880.29,1,0
589,37,7,2,8649.009,0,1
721,40,7,2,12258.047999999999,1,0
686,47,5,1,12417.09,1,0
795,32,2,1,19831.723,0,1
601,43,8,3,11091.615,1,0
775,74,0,1,13486.992999999999,1,0
536,35,8,2,6483.3279999999995,0,1
627,41,5,1,13466.525,0,1
825,36,3,1,13834.470000000001,1,0
543,37,3,2,3399.87,1,0
601,38,4,1,3802.005,0,1
551,76,2,2,18171.873,0,1
850,39,2,1,17679.127,1,0
612,32,3,1,16408.142,0,1
755,29,9,1,2186.219,0,1
527,36,6,2,10228.028999999999,1,0
757,32,9,2,11595.096000000001,0,1
631,34,6,2,12824.703,1,0
590,45,2,1,5216.7970000000005,1,0
601,42,4,1,19924.265,1,0
586,35,7,2,7076.069,1,0
644,47,9,2,15190.278,0,1
730,45,6,1,16247.810999999998,0,1
577,37,4,1,7988.139,1,0
619,38,3,2,11646.735,1,0
639,27,2,2,12524.418,1,0
679,41,8,3,17274.94,0,1
662,29,5,1,1092.83,0,1
714,31,4,1,10663.689,1,0
673,32,8,1,11696.973,0,1
737,44,7,2,5789.858,0,1
658,40,5,1,18960.771,1,0
671,31,6,2,1584.642,1,0
645,31,7,2,1259.9940000000001,0,1
554,35,8,2,17677.946,1,0
594,56,7,1,2621.585,1,0
736,29,4,2,5170.501,0,1
739,25,5,1,12918.127,1,0
515,37,2,1,18836.604,0,1
850,30,8,1,5419.138,1,0
563,61,1,1,10682.692,0,1
675,39,1,2,15312.922,0,1
769,27,7,1,17134.409,0,1
770,46,5,2,16496.720999999998,1,0
708,51,8,1,9292.003999999999,1,0
653,51,3,1,17042.665,0,1
706,68,4,1,2860.168,0,1
850,42,6,3,6002.134,0,1
597,60,0,1,4850.288,1,0
567,47,2,1,11090.043,1,0
748,40,4,2,13236.847,1,0
536,39,4,2,2715.035,0,1
529,39,6,2,1235.101,0,1
542,25,7,2,8239.308,1,0
509,25,3,2,10692.057,1,0
699,64,9,1,2798.08,0,1
832,27,10,1,3091.2889999999998,1,0
700,34,2,1,12813.628999999999,1,0
729,42,1,2,14953.597,1,0
577,43,8,1,13565.072,0,1
664,54,8,1,16271.969000000001,0,1
683,38,7,2,10266.592,0,1
718,28,6,2,14687.586,0,1
688,32,6,1,13875.914999999999,0,1
850,41,3,1,5784.426,0,1
634,36,2,1,1588.768,0,1
608,56,10,2,14249.204000000002,1,0
542,29,7,2,19665.172,1,0
701,43,2,1,3726.643,1,0
731,39,2,1,7485.092999999999,1,0
639,41,5,1,19997.074,1,0
656,43,7,1,19469.195,0,1
724,32,6,2,15002.679,1,0
742,29,4,2,18006.659,1,0
502,40,7,1,19627.832000000002,1,0
554,35,10,2,19015.513,1,0
754,47,1,1,2743.8830000000003,1,0
762,39,2,1,1871.9669999999999,0,1
592,36,1,1,17971.817000000003,0,1
773,37,2,2,17826.836,0,1
679,60,8,2,5138.09,0,1
505,37,6,2,12530.787,1,0
623,39,1,1,7877.436,1,0
730,34,5,2,9687.552,1,0
561,34,1,1,1214.8200000000002,0,1
535,49,7,1,11142.177,1,0
547,43,1,1,8026.291,0,1
501,39,9,1,18202.595,1,0
720,57,1,4,2714.573,1,0
580,34,6,2,16009.530999999999,0,1
600,39,5,2,11827.207,1,0
611,46,6,2,4588.633,0,1
716,35,4,1,13413.265,0,1
545,26,7,2,15659.823,0,1
512,30,6,2,8882.731,1,0
721,32,10,1,13611.996,1,0
659,20,8,2,11257.202000000001,0,1
627,29,5,2,8060.733,0,1
740,57,3,2,6512.163,1,0
679,30,4,1,12115.146,1,0
712,45,6,1,19839.868,0,1
727,31,2,2,16038.347,1,0
523,39,1,1,11871.175,1,0
569,28,7,2,7397.723,0,1
775,45,8,1,13037.668,0,1
616,45,6,3,14400.059,1,0
794,62,9,3,17358.663,1,0
850,29,1,1,16403.951,0,1
698,52,10,3,2880.632,0,1
756,28,6,1,16439.465,1,0
674,28,3,1,5153.699,1,0
584,32,9,1,16913.724,0,1
753,35,4,2,10630.34,0,1
669,35,4,2,17496.992000000002,1,0
814,49,8,2,15782.254,0,1
608,41,3,1,19930.474,1,0
599,25,6,1,2490.309,0,1
526,37,5,1,6283.097,1,0
787,32,4,2,1323.893,0,1
610,50,1,2,19652.655,0,1
456,63,1,2,14075.807,1,0
689,67,9,1,9949.001,0,1
590,23,7,2,19678.989999999998,1,0
724,41,5,1,11575.394,0,1
680,43,4,2,5876.133,1,0
415,53,5,1,2235.725,0,1
636,35,2,2,2312.946,1,0
584,30,8,1,17777.203,1,0
648,42,2,2,8912.399000000001,0,1
634,59,3,1,9793.939999999999,1,0
701,43,2,2,16530.379,0,1
665,33,2,1,15984.051000000001,0,1
670,40,3,1,14857.943,1,0
603,57,6,2,8741.224,0,1
578,34,4,1,7485.83,0,1
655,45,0,2,16683.071,1,0
629,31,6,2,9388.175,0,1
699,30,9,1,10816.213,0,1
526,34,3,1,4677.236,0,1
724,39,3,2,9556.280999999999,0,1
611,31,0,2,18348.798000000003,0,1
642,39,8,1,6179.276,1,0
680,44,0,2,3339.138,0,1
583,42,4,2,1743.966,1,0
738,29,2,2,17042.113,0,1
574,34,7,1,13469.12,1,0
728,34,4,1,8868.064999999999,0,1
653,38,5,2,8952.483,1,0
584,31,6,1,9929.880000000001,1,0
582,38,9,4,7658.295,1,0
520,63,5,1,3476.5330000000004,1,0
749,46,9,1,7875.312,1,0
766,45,6,1,12733.233,1,0
647,43,9,2,7848.839,0,1
599,37,2,2,14373.929,1,0
850,39,6,2,10392.143,1,0
607,33,8,1,13082.457,1,0
807,42,9,2,13048.937,1,0
563,44,7,2,19781.216,0,1
670,35,2,2,8432.103,0,1
453,28,3,1,13684.675,1,0
572,26,4,2,6042.7300000000005,0,1
574,39,5,1,10342.191,1,0
840,43,7,2,9090.895,1,0
594,38,4,2,18688.404000000002,0,1
687,39,7,2,2684.825,0,1
726,31,9,2,10611.73,0,1
554,38,3,1,19413.836,1,0
618,35,10,2,18043.975,1,0
604,71,2,2,4950.682,1,0
593,45,4,1,1082.8780000000002,0,1
673,34,8,1,2059.859,1,0
699,26,6,1,15024.244,0,1
690,26,5,1,4959.927,1,0
801,42,4,1,1059.8290000000002,0,1
632,38,1,1,9281.686,0,1
807,28,7,3,15612.213,1,0
609,61,1,1,2244.785,0,1
663,58,5,1,7417.671,1,0
682,50,6,2,12415.136999999999,0,1
677,58,9,1,16865.04,0,1
743,43,5,2,11307.919,0,1
539,38,6,1,15288.007000000001,0,1
731,37,1,1,18071.252,1,0
740,31,8,2,8665.748,1,0
654,24,8,1,13007.507000000001,1,0
683,42,4,1,4469.263,1,0
657,40,7,1,11933.395,0,1
658,20,7,2,18763.834,0,1
620,67,3,2,4348.673000000001,1,0
558,33,0,1,10909.671,0,1
619,38,1,1,11244.263,1,0
756,32,0,2,5617.630999999999,0,1
650,32,1,2,17833.136,0,1
807,33,10,2,17815.364999999998,0,1
609,26,10,1,4365.148999999999,0,1
725,39,5,1,12405.297,1,0
550,31,5,2,12222.171,0,1
644,32,3,1,1418.778,0,1
516,33,7,1,1120.55,0,1
781,35,4,1,11642.951,0,1
760,57,1,2,2510.1169999999997,1,0
581,46,2,2,18849.282,0,1
520,23,3,2,3757.7660000000005,1,0
683,33,9,2,3878.442,1,0
648,46,9,2,7740.594999999999,0,1
633,46,3,2,12025.058,1,0
556,61,2,1,9415.383,1,0
582,40,3,1,19175.765,1,0
644,51,4,1,7262.884,1,0
445,62,1,1,7656.964,0,1
630,31,1,2,16980.273,1,0
788,70,1,2,4161.062,1,0
696,22,9,1,19803.292999999998,0,1
656,39,10,2,9889.464,0,1
711,42,3,3,1639.2720000000002,0,1
706,38,8,2,4663.511,0,1
527,35,8,1,9803.153,1,0
588,46,8,1,6193.121,0,1
554,40,4,1,16878.004,0,1
671,51,3,1,17640.333,0,1
667,42,6,1,8889.005000000001,0,1
691,41,8,3,14884.876,1,0
476,30,3,1,6834.353,0,1
638,33,5,1,5658.5199999999995,1,0
636,44,2,2,8641.441,0,1
704,45,6,1,13773.945000000002,1,0
684,35,6,1,8721.941,0,1
748,34,5,1,13700.11,0,1
660,35,8,1,19867.408,0,1
744,35,7,2,4303.66,0,1
578,23,10,1,12522.236,0,1
557,24,4,1,2051.572,1,0
667,31,5,2,2034.6689999999999,0,1
679,30,1,1,17943.521,1,0
795,35,8,2,16715.536,0,1
810,69,3,1,11050.99,0,1
779,55,0,1,2283.2709999999997,1,0
513,45,0,3,4991.552,1,0
701,39,9,2,14589.49,1,0
676,34,4,1,18954.095,1,0
526,32,7,1,8678.641,0,1
850,31,6,2,5012.987,0,1
743,48,5,2,18648.914,1,0
591,36,7,1,12202.289,0,1
712,33,6,2,19068.616,1,0
625,52,5,1,6778.849,0,1
655,52,9,1,4902.579,0,1
722,29,1,2,2492.4919999999997,0,1
753,36,7,1,4456.783,1,0
588,34,10,2,7907.8910000000005,0,1
545,44,2,1,10839.863000000001,1,0
750,38,5,1,4655.515,0,1
729,30,6,1,14511.136999999999,0,1
779,40,2,1,5289.401,1,0
601,48,8,1,6394.068,1,0
634,27,3,1,17342.568,0,1
567,39,5,2,16852.172,0,1
703,39,1,1,3125.71,0,1
632,32,1,2,1952.565,1,0
521,34,7,1,2024.3970000000002,1,0
850,34,6,1,3350.1980000000003,1,0
704,36,8,1,15133.524,0,1
769,41,1,1,2572.373,0,1
742,28,2,1,10845.799,1,0
613,19,5,1,17690.335,0,1
350,54,1,1,19197.349,0,1
624,32,2,2,14547.194,1,0
690,35,6,1,17696.231,0,1
596,33,2,1,6314.212,0,1
543,41,4,1,19490.216,1,0
542,34,8,1,14472.514000000001,0,1
715,31,7,1,14997.059,0,1
643,31,3,1,14316.234,1,0
512,31,7,2,4932.607,1,0
710,22,8,3,10729.291000000001,0,1
726,36,2,1,19519.239999999998,0,1
574,34,5,2,1799.343,1,0
666,74,7,1,4617.247,0,1
812,34,5,1,16603.826999999997,0,1
571,32,5,1,12525.653,0,1
715,32,8,1,18705.123,0,1
584,26,4,2,14760.054,0,1
595,23,7,2,16808.597,0,1
538,30,8,2,4119.295,1,0
599,30,9,1,12112.453,0,1
606,45,5,1,9370.78,0,1
646,48,8,2,17565.754999999997,0,1
654,29,4,1,14671.507000000001,0,1
783,40,6,2,10974.255000000001,0,1
584,37,1,2,18036.356,1,0
586,46,8,1,7936.697999999999,0,1
850,37,9,1,19969.384,0,1
504,56,9,1,5585.7480000000005,0,1
503,42,8,1,14755.770999999999,0,1
805,50,9,1,6298.982,0,1
587,32,3,2,13051.478,1,0
583,40,3,2,4772.8,0,1
609,37,1,1,17829.189000000002,0,1
748,40,3,2,3815.3190000000004,1,0
535,48,5,1,5820.367,0,1
730,43,1,1,19365.016,1,0
480,40,7,1,17033.267,1,0
680,36,3,1,6379.58,0,1
649,20,5,2,5830.954,0,1
660,37,2,1,7143.388000000001,1,0
706,35,5,2,8171.8369999999995,0,1
641,50,6,2,13091.078,0,1
721,68,4,1,17539.914,0,1
835,29,10,2,10627.655,1,0
551,30,2,1,14579.649,1,0
683,32,9,2,2499.192,1,0
566,30,5,1,5492.651,0,1
563,34,6,2,3653.693,1,0
610,42,6,2,15830.259,0,1
615,45,5,2,16488.664,0,1
538,39,7,2,2723.1259999999997,0,1
427,29,1,1,9383.93,0,1
576,40,9,2,11246.519,0,1
669,29,7,2,13814.562,0,1
570,37,6,1,18775.85,0,1
537,47,6,1,1625.964,1,0
582,30,2,2,13202.995,0,1
517,56,9,1,3948.804,0,1
745,45,10,3,12238.102,0,1
655,34,1,1,4949.215,0,1
774,76,4,1,14313.318,0,1
597,40,8,1,9477.412,1,0
631,31,2,2,12763.088,1,0
602,34,8,1,3954.2,0,1
617,50,7,1,18483.97,0,1
693,31,2,2,10775.931,0,1
559,25,5,2,16322.122,0,1
622,38,4,1,11045.799,1,0
513,44,1,2,5262.973,0,1
564,35,4,1,15893.755,0,1
627,48,1,1,7889.9220000000005,0,1
775,32,2,2,16106.973000000002,1,0
647,29,0,2,16471.795000000002,1,0
512,40,8,2,2310.1130000000003,1,0
516,35,10,1,10169.977,0,1
648,53,6,1,12154.229,1,0
577,60,10,2,17861.673000000003,0,1
617,61,3,1,3812.922,0,1
516,33,10,1,12725.67,1,0
749,54,3,1,9333.630000000001,0,1
597,33,9,2,4937.482,0,1
841,32,2,1,11348.22,0,1
569,42,1,1,8362.960000000001,1,0
793,63,4,2,8027.206,0,1
730,34,1,2,12659.201,0,1
614,34,5,2,18556.189000000002,1,0
842,44,2,2,12664.498,1,0
673,65,0,1,8573.333,0,1
778,37,0,2,13369.982,1,0
850,26,8,1,7442.541,1,0
832,34,6,2,14651.12,1,0
560,49,4,1,10007.51,0,1
634,46,5,1,4972.5160000000005,1,0
751,44,10,2,17063.449,1,0
738,40,6,2,19489.557,1,0
799,28,3,1,4504.255999999999,1,0
575,30,8,2,18534.163,1,0
581,71,4,2,19756.208,0,1
480,28,6,2,4813.192,1,0
778,34,5,2,6794.932000000001,0,1
586,27,5,2,19242.716,0,1
693,41,9,3,18792.943,1,0
555,31,8,1,13749.123000000001,0,1
536,22,5,1,4293.443,1,0
550,25,0,2,18422.110999999997,0,1
511,29,9,2,14067.698,1,0
756,27,8,2,15793.275,0,1
695,34,9,2,6750.2119999999995,1,0
526,42,1,1,16848.602,0,1
669,23,1,2,6608.883,0,1
477,39,4,1,18583.072,1,0
647,35,3,1,4014.528,0,1
624,71,7,2,10884.183,0,1
667,35,4,2,5721.346,0,1
617,30,3,1,14294.039,0,1
659,56,9,1,9950.403,1,0
586,47,5,2,6548.186,1,0
700,32,3,1,9574.037,1,0
669,31,6,1,4046.782,1,0
673,57,4,2,4968.409,1,0
798,34,9,1,19139.588,0,1
700,42,8,2,10530.572,1,0
672,53,9,4,14731.147,1,0
748,33,1,1,6913.2660000000005,0,1
742,27,5,2,2179.359,0,1
628,33,3,1,18819.325,1,0
545,60,7,1,17692.421,1,0
813,27,6,1,4642.246,0,1
655,40,0,1,19879.844,1,0
554,54,6,1,4091.432,1,0
850,37,2,2,11996.999,0,1
435,44,3,1,16746.15,0,1
656,27,3,2,1699.872,1,0
603,40,4,2,3882.911,0,1
711,26,9,1,1926.205,0,1
652,32,2,2,5462.811,1,0
721,69,2,1,17841.835,0,1
431,63,6,1,16800.817000000003,0,1
517,29,5,2,10340.288,1,0
541,37,9,1,7355.144,0,1
571,35,1,2,17851.252,1,0
606,27,2,2,14753.309,0,1
565,38,5,2,8063.032000000001,0,1
658,29,4,1,2061.282,0,1
712,52,9,1,11797.744999999999,0,1
476,34,10,2,2626.098,1,0
524,29,9,2,3206.33,0,1
850,33,8,1,18628.1,0,1
685,43,4,2,4395.683,0,1
612,24,1,1,17183.706,0,1
670,43,9,1,17882.73,0,1
655,30,1,2,18425.96,1,0
777,43,1,2,2178.591,0,1
734,37,3,1,7727.262,0,1
705,23,5,2,7313.173,1,0
731,38,10,2,17134.068,1,0
492,49,2,2,16723.794,1,0
493,38,3,1,8957.832,0,1
596,39,10,1,13176.898000000001,1,0
708,41,5,1,15700.399,1,0
512,24,6,2,3765.4309999999996,0,1
666,37,2,1,9326.600999999999,1,0
561,49,8,2,1251.307,1,0
686,39,3,2,10322.056,0,1
722,40,6,2,15288.395,1,0
732,35,3,2,9087.695,1,0
807,43,0,2,8552.324,1,0
682,59,0,1,8480.376,1,0
694,42,3,2,8889.075,0,1
694,30,10,1,3180.549,0,1
579,39,5,2,3989.1839999999997,0,1
668,43,1,1,14167.973000000002,0,1
492,51,8,2,6731.111999999999,0,1
753,47,1,1,19744.469,1,0
499,29,6,1,11862.394,1,0
540,37,0,1,2825.7889999999998,0,1
618,49,9,3,8972.93,1,0
593,50,6,1,2089.361,0,1
573,30,8,1,19295.06,0,1
626,36,2,2,5753.114,0,1
478,50,2,1,9333.264,1,0
834,36,8,1,8998.302,0,1
604,26,3,2,15524.862,1,0
675,34,8,2,18484.220999999998,0,1
850,36,7,1,8735.242999999999,0,1
524,31,10,2,16181.123000000001,1,0
572,47,2,2,3609.97,1,0
850,35,2,4,7547.8949999999995,1,0
517,41,2,2,7593.747,0,1
590,44,3,1,6222.281,1,0
631,29,2,2,3161.335,1,0
543,23,5,2,11783.239,0,1
703,32,6,2,3360.6519999999996,1,0
695,40,7,1,19338.313000000002,0,1
